,text,label
8986,"""Today in America — a new study came out — 20 years out, whites who borrowed money, 94% of them have paid off their student loan debt; 5% of African Americans have paid it off.""",2
8987,"Says ""President Obama fired every Bush appointed ambassador upon his election.""",2
8988,"""In America, there is a father who is holding down two jobs and paying more taxes than the richest 400 families in America.""",2
8989,"The Austin Independent School District board voted to mandate ""a pornographic sex education policy that includes instruction on anal sex and how to place a condom on an erect penis.""",2
8990,"Columbia, Mo., is ""one of the fastest growing cities in the region, the only city in the state to grow jobs faster than the nation as a whole.""",2
8991,"Says House Democrats passed impeachment rules that ""do not allow any witness to be called unless the witness is approved by Adam Schiff,"" ""do not allow involvement of the President’s legal counsel"" and ""do not allow any witness to be questioned unless the question is approved by Adam Schiff.""",2
8992,"Texas lawmakers ""left children able to be sterilized and mutilated at any point in their life"" by failing to adopt a law prohibiting minors from undergoing medical or surgical gender transitions.",2
8993,"""All the Democrats on the entire stage — every Democratic candidate said they want to give free health care to illegals.""",2
8994,"Murray Energy is ""the largest coal company in the United States.""",2
8995,"Says ""Stacey Abrams wants to give illegal aliens the right to vote.""",2
8996,"The House impeachment rules resolution ""does not provide the president with due process protections that were afforded to both President Clinton and President Nixon.""",2
8997,"Says under the Democratic impeachment inquiry, Republicans get ""more rights than we ever received in any of the other impeachment proceedings.""",2
8998,"The impeachment process against Donald Trump ""provides fewer due process protections and fewer protections for minority rights than what we have seen in previous impeachment efforts.""",2
8999,"""If folks are vaping a legal medical cannabis product that comes from any of the New York state operators, they will not have to worry about the negative impacts on their lungs.""",2
9000,"The United States paid for a 274-mile wall between Jordan and Syria, ""approved by the Dems in the house and senate,"" in order ""to keep ISIS out.""",2
9001,"Candidates who are supporting the Green New Deal are ""promoting abortion in third world countries to control the population!""",2
9002,"""Antifa Fascist Fangirl Tulsi Gabbard posing with Evan Duke, leader of Portland Antifa and Occupy ICE.""",2
9003,"Says Hillary Clinton ""paid for a Russian dossier to win an election,"" her husband ""made $500k for a Russian speech,"" ""sold 20% of US Uranium to Russia"" and her foundation ""received $150M from Russia.""",2
9004,"Says in his 2000 book ""I was talking about Osama bin Laden. I said, ‘You have to kill him. You have to take him out.’""",2
9005,"Says ""red flag laws"" allow gun seizure without a judge’s involvement: ""They take it away first. Then you have to get permission from a judge to do it.""",2
9006,"Says Chick-fil-A funds the National Christian Foundation, which ""paid a preacher to go to Uganda and help their lawmakers"" with a bill that would impose the death penalty for homosexuality.",2
9007,"""Barack Obama put a permanent stop on this military aid to the Ukraine - he never allowed it to go.""",2
9008,"""Most of the requests for records possessed by the Attorney General’s Office are from private law firms and companies.""",2
9009,"""Trump is now suing CNN over ‘pro-impeachment bias’ and he demands a ‘substantial payment.’""",2
9010,"""Hemp has 25,000-35,000 known usages. That means it is going to be something that will replace plastics, and styrofoam and concrete.""",2
9011,"""Sheila Bynum-Coleman said, ‘We need to get the police out of the schools.’""",2
9012,"Says Donald Trump is breaking a campaign pledge to bring manufacturing jobs back to Wisconsin and Pennsylvania since the two states ""have lost the most manufacturing jobs in the past year.""",2
9013,"""75-100 folks (are) killed a month and over 200 wounded by senseless gun violence.""",2
9014,"""For people making between $50,000 and $75,000 a year, their taxes are going up about $5,000 because the fact is, they will pay more in new taxes"" for Medicare for All.",2
9015,"""If Trump tries to lie in a TV ad, most networks will refuse to air it. But Facebook just cashes Trump’s checks.""",2
9016,"Says the Associated Press was wrong to report that ""Income Inequality grew to largest in 50 years"" because in a ""new Census report all four measures of income inequality SHRUNK, reversing rise over past five decades.""",2
9017,"Says the whistleblower hired ""left-wing lawyers, left-wing firms, Soros involved in funding one of them.""",2
9018,"""Teachers in Chicago Public Schools are paid some of the highest compensation of any school system in the country.""",2
9019,"""Republican policies have led to business investment growth that’s 10 times
faster than what we saw under President Obama.""",2
9020,"""A study shows that households neighboring West Virginia could be on the hook for upwards of $70,000 in the first year alone under the Green New Deal!""",2
9021,"Universal background checks involve asking people ""to submit the serial numbers to their guns to a state or federal official,"" and that violates the Second Amendment.",2
9022,"""Barack Obama asked Ukraine to investigate his political rival's campaign manager, 3 Democrat senators asked Ukraine to investigate Trump, and the DNC solicited Ukraine's help to dig up dirt on Trump.""",2
9023,"Says Pat McCrory ""shepherded in driver’s licenses for illegal aliens in the aftermath of the 9/11 terrorist attacks.""",2
9024,"""Europe and other nations (need to) contribute to Ukraine. Because they’re not doing it. Just the United States. We’re putting up the bulk of the money.""",2
9025,"""Under @BarackObama illegal immigration dropped to a 50-year low.""",2
9026,"""There are 1,600 new coal-fired power plants being constructed as I speak around the world.""",2
9027,"""Statistics indicate Americans have experienced 29.3 (billion) illegal robocalls so far this year, marking a 64 percent increase since 2016.""",2
9028,"Says President Trump’s administration has ""actually worsened our nation’s homelessness crisis"" by cutting affordable housing programs, allowing shelters to refuse people based on gender identity or sexual orientation, evicting immigrant families of mixed legal status from subsidized housing and raising rent.",2
9029,"When Rick Scott was governor, Florida ""invested record funding in HIV/AIDS prevention.""",2
9030,"Dan Helmer ""believes in abolishing our private insurance system.""",2
9031,Says several well-known charities such as Goodwill and American Red Cross overpay their CEOs and spend a small percentage on helping people.,2
9032,"""We have a host of issues associated with high B.M.I.s. But correlation doesn’t prove causation, and there’s a significant body of research showing that weight stigma and weight cycling can explain most if not all of the associations we see between higher weights and poor health outcomes.""",2
9033,"""Was it 150 million people on private insurance? 50 million of those people lose their private insurance every year when they quit their jobs, or they go unemployed, or their employer changes their insurance policy.""",2
9034,"""The difference between what I support and what you support, Vice President Biden, is that you require them to opt in (to a Medicare public option), and I would not require them to opt in. … They would automatically be enrolled. That’s a big difference. … Are you forgetting what you said two minutes ago?""",2
