,source,text,type,category,label,English,text_size,subject,contains_name
622, Tudorel Toader,"Dacă nu transpunem (directiva) la termen, intrăm în procedură de infringement. Cu privire la această Directivă există riscul, pentru că termenul este aprilie 2018. Au fost cazuri în care Guvernul a adoptat OUG pentru a transpune o directivă europeană la termen şi a evitat infringement-ul. A fost criticată la Curtea Constituţională procedura adoptării unei ordonanţe de urgenţă spunându-se că trebuia făcută prin lege. Curtea a stabilit faptul că se justifică urgenţa adoptării unei ordonanţe de urgenţă pentru transpunerea la timp a unei directive în condiţiile în care legiuitorul nu a realizat prin lege transpunerea respectivei directive.", DECLARAȚII Justitie,Fals,3,"If we do not transpose (the directive) on time, we enter the infringement procedure. There is a risk about this Directive, because the deadline is April 2018. There have been cases where the Government has adopted the GEO to transpose a European directive on time and avoided infringement. The procedure for adopting an emergency ordinance was criticized at the Constitutional Court, saying that it had to be done by law. The Court has ruled that the urgency of adopting an emergency ordinance for the timely transposition of a directive is justified if the legislature has not transposed that directive by law. ",big,Justitie,yes
624, Gabriela Firea,"Una dintre priorităţile Municipalităţii o reprezintă siguranţa cetăţenilor, însă, în acest caz, PMB nu are pârghiile legale pentru a se implica în montarea scurturilor de siguranţă in staţiile Metrorex, întrucât această instituţie se află în administrarea Ministerului Transporturilor, şi nu a Municipalităţii.", DECLARAȚII Transport,Adevărat,0,"One of the priorities of the Municipality is the safety of citizens, but in this case, PMB does not have the legal leverage to get involved in installing safety shorts in Metrorex stations, as this institution is managed by the Ministry of Transport, not the Municipality. ",big,Economie,yes
626, Ionuț Mișa,"Suntem într-o tendință regională din acest punct de vedere [n.r. - creșterea inflației]. O tendință regională poate influența costul prețurilor din economie, e un factor care influențează inflația. [...] Vorbim de o inflație în creștere la nivelul Europei.", DECLARAȚII Economie,Parțial Fals,2,"We are in a regional trend from this point of view [n.r. - rising inflation]. A regional trend can influence the cost of prices in the economy, it is a factor that influences inflation. [...] We are talking about rising inflation in Europe. ",big,Economie,yes
627, Ecaterina Andronescu,"Legea bugetului este una dintre cele mai importante legi pentru orice țară. Are țara bani sau nu are? Legea bugetului e dincolo de orice poziție a premierului – dacă Legea bugetului nu este aprobată, se merge pe bugetul anului anterior.", DECLARAȚII Politica,Adevărat,0,"The budget law is one of the most important laws for any country. Does the country have money or not? The budget law is beyond any position of the prime minister - if the budget law is not approved, it goes on the previous year's budget. ",big,Politica,yes
628, Gabriela Firea,"Asa cum v-am mai informat, de la începutul anului și până în prezent avem peste 100.000 de mașini noi, noi spunem noi, dar ele sunt vechi, înmatriculate în capitală, cumva din nou rablele Europei au ajuns la noi la București", DECLARAȚII Transport,Adevărat,0,"As I have already informed you, since the beginning of the year and until now we have over 100,000 new cars, we say, but they are old, registered in the capital, somehow again the scraps of Europe have reached us in Bucharest ",big,Economie,no
630, Mihai Tudose,"Mai departe, aţi vorbit despre haosul în educaţie. Vă reamintesc că acesta este primul an din mulţi ultimi ani când manualele şcolare au fost la timp, la începutul şcolii. Nu au mai învăţat de pe fiţuici, ca pe vremea dumneavoastră. ", DECLARAȚII Educatie,Fals,3,"Next, you talked about the chaos in education. I remind you that this is the first year in many last years when textbooks were on time, at the beginning of school. They have not learned from the files, as in your time. ",big,Social,no
632, Gabriela Firea,"Am transmis și în cadrul ședinței AMR faptul că pentru toate primăriile de municipii, nu doar pentru Primăria Municipiului București, acest pachet de modificări fiscale nu va aduce lucruri bune, ci din contră. Dimpotrivă, pentru că vor fi bani mai puțini la buget, pentru investiții, ar fi o lovitură foarte mare pentru toate comunitățile, de aceea am solicitat și mă bucur că am primit un răspuns pozitiv și din partea premierului. O îmbunătățire a acestui proiect sau, dacă va rămâne în varianta actuală, stabilirea unui sistem de compensări.", DECLARAȚII Finante,Adevărat,0,"I also transmitted during the AMR meeting the fact that for all the mayoralties, not only for the Bucharest City Hall, this package of fiscal changes will not bring good things, but on the contrary. On the contrary, because there will be less money in the budget, for investments, it would be a great blow for all communities, so I asked and I am glad that I received a positive response from the Prime Minister. An improvement of this project or, if it remains in the current version, the establishment of a compensation system. ",big,Economie,yes
633, Florin Câțu,"În primele 9 luni, cheltuielile pentru investiţii, care includ cheltuielile de capital, precum şi pe cele aferente programelor de dezvoltare finanţate din surse interne şi externe, au fost de 12,1 miliarde de lei, respectiv 1,4% din PIB. Asta înseamnă că sunt cu 60% mai mici decât cheltuielile cu investiţiile în primele 9 luni ale lui 2016.", DECLARAȚII Economie,Parțial Fals,2,"In the first 9 months, investment expenditures, which include capital expenditures, as well as those related to development programs financed from internal and external sources, amounted to 12.1 billion lei, respectively 1.4% of GDP. This means that they are 60% lower than the investment expenditures in the first 9 months of 2016. ",big,Economie,no
635, Eugen Teodorovici,"La supraacciză, până la final de an, cred că ar fi foarte important ca factorul politic, mai ales partidul nostru de guvernământ şi ALDE, desigur, să facă o analiză şi eu sper din toată inima să se renunţe la o astfel de măsură care nu are cum să aducă niciun beneficiu pentru economia din România. Ne uităm la ţările din jur, care au deja mult mai ieftin combustibilul, ceea ce arată foarte clar că nu a fost o măsură logică.", DECLARAȚII Energie,Parțial Fals,2,"At the excise, by the end of the year, I think it would be very important for the political factor, especially our ruling party and ALDE, of course, to make an analysis and I wholeheartedly hope to give up such a measure that does not it can bring no benefit to the Romanian economy. We are looking at the surrounding countries, which already have much cheaper fuel, which shows very clearly that it was not a logical measure. ",big,Economie,yes
636, Varujan Vosganian,"Avem o problemă reală pe care nu putem să o tratăm nici cu dispute politice, nici sterile, nici cu bășcălie. În ceea ce privește veniturile fiscale, România se apropie dramatic de pragul de 25%, media europeană este 40%, iar țările din vârful piramidei au colectări de aproape 50% — Franța, aproape 48%, Danemarca, Finlanda, Belgia, peste 45%, până și Bulgaria are peste 30%.", DECLARAȚII Finante,Adevărat,0,"We have a real problem that we cannot deal with with political disputes, sterile disputes or quarrels. In terms of tax revenues, Romania is dramatically approaching the threshold of 25%, the European average is 40%, and the countries at the top of the pyramid have collections of almost 50% - France, almost 48%, Denmark, Finland, Belgium, over 45% , even Bulgaria has over 30%. ",big,Economie,yes
637, Victor Ponta,"Bineînțeles că este o minciună. Ce chestie europeană? De câte ori facem câte o prostie, zicem că ne-a pus altcineva. Nu ne-a pus nimeni, nu ne-a cerut nimeni.  În rest, discuțiile cu Comisia Europeană legate de deficit, știți foarte bine că, încă de anul trecut, de pe vremea Guvernului Cioloș, România a depășit limita de 3% a deficitului, o să-l depășim și anul acesta și la un moment dat o să ne coste, ne costă mai mult împrumuturile.", DECLARAȚII Finante,Adevărat,0,"Of course it's a lie. What European thing? Every time we do something stupid, we say someone else put it on us. Nobody asked us, nobody asked us. Otherwise, the discussions with the European Commission related to the deficit, you know very well that, since last year, during the Ciolos Government, Romania has exceeded the limit of 3% of the deficit, we will exceed it this year and at some point it will cost us, it will cost us more loans. ",big,Economie,yes
638, Paul Stănescu,E o acţiune in rem în care tot ce se spune acolo este vorba despre primăria municipiului Slatina. Eu în acea perioadă am fost preşedintele Consiliului Judeţean. Absolut nicio acţiune de acolo nu are legătură cu Consiliul Judeţean., DECLARAȚII Justitie,Adevărat,0,It is an action in rem in which everything that is said there is about the town hall of Slatina. At that time I was the president of the County Council. Absolutely no action there has anything to do with the County Council. ,big,Justitie,yes
639, Ionuț Mișa,"E o taxă prevăzută la nivelul Comisiei Europene, nu e o taxă nouă pe care o instituie Guvernul. [...] Există o directivă europeană care ne obligă să aplicăm un anumit procent fondului de salarii şi această taxă nu poate fi eliminată sub nicio formă, fiind stabilită printr-o directivă europeană. La această taxă mă refer şi la o parte din contribuţii, care vor trece în interiorul acesteia, ele se vor cumula. [...] Este o directivă europeană care reglementează pentru fondul de salarii o anumită taxă, nu numai mediului privat, şi sistemului public. 0,25 este valoarea exactă a taxei. O plăteşte angajatorul la fondul de salarii. Au fost foarte multe discuţii cu sindicatele care spuneau că nu va rămâne nicio responsabilitate în sarcina angajatorului, dacă el trebuie să plătească pentru angajat, dar el nu va fi responsabil din acest punct de vedere, va crea o problemă angajatului în sine. Lăsaţi taxe şi la nivelul angajatorului [...]. Şi atunci am zis OK, transferăm o parte din aceste contribuţii să rămână şi la nivelul angajatorului, să aibă şi el o responsabilitate din acest punct de vedere în relaţia cu bugetul de stat.", DECLARAȚII Finante,Parțial Fals,2,"It is a tax provided by the European Commission, it is not a new tax imposed by the Government. [...] There is a European directive that obliges us to apply a certain percentage to the salary fund and this tax cannot be eliminated in any form, being established by a European directive. I also refer to this tax to a part of the contributions, which will pass inside it, they will be cumulated. . 0.25 is the exact value of the tax. It is paid by the employer to the salary fund. There have been many discussions with the unions that there will be no responsibility left to the employer, if he has to pay for the employee, but he will not be responsible from this point of view, it will create a problem for the employee himself. Leave taxes to the employer as well [...]. And then I said OK, we transfer some of these contributions to remain at the level of the employer, to have a responsibility from this point of view in relation to the state budget. ",big,Economie,yes
