,Unnamed: 0,source,location,text,detective,category,label
8177,11049,John Stemberger,"stated on October 20, 2011 in a website:","The largest number of gamblers are ""from the poorest segments of the population.""","By Amy Sherman • November 18, 2011",barely-true,2
8178,10987,George Barker,"stated on January 11, 2012 in a speech.:",Says Gov. Bob McDonnell's budget would cut pre-kindergarten programs.,"By Nancy Madsen • February 9, 2012",barely-true,2
8179,10416,Jeb Bush,"stated on March 21, 2014 in public remarks:","""There are over 100 pipelines between the United States and Canada right now.""","By Amy Sherman • March 26, 2014",barely-true,2
8180,8778,Mandela Barnes,"stated on August 10, 2020 in a public forum:","GOP-backed ""racist disenfrachisement"" led to only five polling places being open in Milwaukee for April 7 election.","By Lawrence Andrea • August 14, 2020",barely-true,2
8181,10741,Shirley Anderson,"stated on October 17, 2012 in a campaign flyer:","Elizabeth Townsend runs the elections office that omitted a school board race on a ballot and gave a School Board candidate ""faulty advice.""","By Danny Valentine • October 23, 2012",barely-true,2
8182,10660,Chris Christie,"stated on March 25, 2013 in an answer to a caller on NJ 101.5's ""Ask The Governor"" program:","""The people who were running the budget, in the Corzine years, decided to steal from the unemployment trust fund. … As did other Governors before. We simply don’t do that, haven’t done it, and won’t permit it.""","By Caryn Shinske • April 11, 2013",barely-true,2
8183,10961,Johnny Isakson,"stated on January 26, 2012 in a press release:","The ""Democrat majority in the Senate has failed to submit [a] budget in the past 1,000 days.""","By Willoughby Mariano • March 14, 2012",barely-true,2
8184,9151,Ilhan Omar,"stated on February 7, 2019 in a congressional hearing:","""In 2017, the CEO of McDonalds got paid $21.8 million. The median pay for a McDonald's worker that year was $7,000. This is a moral outrage. We need a $15 minimum wage so that no one is paid a poverty wage.""","By Jon Greenberg • February 12, 2019",barely-true,2
8185,10033,American Bridge 21st Century,"stated on August 10, 2015 in a press release:","Says Marco Rubio’s ""proposed college affordability overhaul would specifically benefit for-profit colleges.""","By Joshua Gillin • August 12, 2015",barely-true,2
8186,10938,John Burzichelli,"stated on March 28, 2012 in an interview on NJTV:","Says in the governor’s proposed budget ""the use of that, what is called one-shots, is a 500 percent increase over the last Corzine budget.""","By Erin O'Neill • April 9, 2012",barely-true,2
8187,11451,Ron Johnson,"stated on July 14, 2010 in a campaign commercial:","Russ Feingold ""voted against the law that protected our lakes"" and ""was the only Great Lakes senator to vote no.""","By Louis Jacobson • July 19, 2010",barely-true,2
8188,10871,Scott Walker,"stated on June 6, 2012 in a radio appearance:","""Overwhelming Democrat and Republican votes"" in 2011 for legislation in two special sessions on jobs demonstrated the bipartisan nature of the Wisconsin Legislature.","By Dave Umhoefer • June 13, 2012",barely-true,2
8189,11337,Rick Boucher,"stated on October 25, 2010 in a TV ad:","""Morgan Griffith fought for a plan that would have taken money away from our schools and given it to Northern Virginia schools instead.""","By Warren Fiske • October 28, 2010",barely-true,2
8190,11397,American Federation for Children,"stated on September 10, 2010 in campaign literature distributed by an outside group:","""Senator Jeff Plale saved my job"" -- and some 300 others at Bucyrus International.","By James B. Nelson • September 13, 2010",barely-true,2
8191,10608,Morgan Griffith,"stated on May 16, 2013 in a news release.:","""The Government Accountability Office estimated (Obamacare) will add to the long-term deficit by $6.2 trillion.""","By Sean Gorman • June 17, 2013",barely-true,2
8192,9405,Dana Loesch,"stated on February 25, 2018 in an interview on ABC's ""This Week"":","In comparing mass shootings, ""France had a higher casualty rate in one year than the entire two administrations of Barack Obama.""","By Jon Greenberg • February 27, 2018",barely-true,2
8193,10076,Scott Walker,"stated on June 2, 2015 in a speech:","Thanks to the Act 10 collective bargaining law that took effect four years ago, ACT scores in Wisconsin ""are now second-best in the country for states where more than half the kids take the exam.""","By Tom Kertscher • June 12, 2015",barely-true,2
8194,11295,Jack Kingston,"stated on December 25, 2010 in a newspaper article:","The nation's food supply is ""99.99 percent safe.""","By Willoughby Mariano • January 19, 2011",barely-true,2
8195,10806,Mitt Romney,"stated on September 9, 2012 in a Meet the Press interview:",Says five studies show his tax plan can cut rates and still bring the same revenue without raising taxes on the middle class.,"By Jon Greenberg • September 14, 2012",barely-true,2
8196,8968,Facebook posts,"stated on January 1, 2020 in a Facebook post:","""Iran will be shooting at our soldiers with bullets, etc., purchased with the $150 billion Obama gave them.""","By Tom Kertscher • January 7, 2020",barely-true,2
8197,10352,Angel Taveras,"stated on May 12, 2014 in a fundraising letter:","I turned ""a $110 million deficit into a $1.6 million surplus for our city.""","By C. Eugene Emery Jr. • May 25, 2014",barely-true,2
8198,9642,Roy Blunt,"stated on August 3, 2016 in a campaign ad:","""On three occasions, judges had to stop Jason Kander from manipulating elections.""","By Ellen Cagle • November 6, 2016",barely-true,2
8199,9024,Donald Trump,"stated on September 24, 2019 in an exchange with reporters at the UN:","""Europe and other nations (need to) contribute to Ukraine. Because they’re not doing it. Just the United States. We’re putting up the bulk of the money.""","By Jon Greenberg • September 25, 2019",barely-true,2
8200,10218,Rick Scott,"stated on October 21, 2014 in the CNN debate:","Says Charlie Crist wants felons who ""commit a heinous crime"" such as ""intentional permanent disfigurement of a child, you walk out of jail, you immediately get to vote.""","By Amy Sherman • October 27, 2014",barely-true,2
8201,11166,John Boehner,"stated on June 24, 2011 in a press conference:","""The American people don't want us to raise taxes.""","By Angie Drobnic Holan • June 29, 2011",barely-true,2
8202,10551,Chris Larson,"stated on September 5, 2013 in an interview:","The Capitol Police force is ""going so far as to use paramilitary equipment"" in dealing with singing protesters in Madison","By Dave Umhoefer • September 18, 2013",barely-true,2
8203,11475,Nathan Deal,"stated on May 12, 2010 in in a statement published in the Rome News Tribune.:","""Handel endorsed gay adoption"" in 2003 when she was running for chairwoman of the Fulton County Commission.","By Jim Tharpe • June 7, 2010",barely-true,2
8204,10619,National Republican Congressional Committee,"stated on May 28, 2013 in a billboard:","U.S. Rep. John Barrow’s plan ""puts the IRS in charge of your health care.""","By Eric Stirgus • June 4, 2013",barely-true,2
8205,11263,John Kasich,"stated on February 21, 2011 in a CNN interview:","""President Obama came to Ohio 12 times to try to defeat me and guess what? He didn't win.""","By Mark Naymik • February 25, 2011",barely-true,2
8206,9245,Steve West,"stated on September 27, 2018 in a page on his campaign website:","""PHARMACEUTICAL COMPANIES that manufacture vaccines have IMMUNITY FROM PROSECUTION!""","By Dylan Sherman • September 27, 2018",barely-true,2
8207,9540,Gwen Moore,"stated on May 4, 2017 in a news release:","""Under ‘Trumpcare,’"" domestic violence and sexual assault ""could be considered pre-existing conditions.""","By Tom Kertscher • May 9, 2017",barely-true,2
8208,10517,Greg Abbott,"stated on October 18, 2013 in a Facebook page:","Wendy Davis is ""threatening to raise taxes up to $35 billion.""","By W. Gardner Selby • October 25, 2013",barely-true,2
8209,8844,Facebook posts,"stated on May 6, 2020 in a Facebook post:","Amid the COVID-19 outbreak, “Minnesota now has the highest unemployment rate in U.S. history.”","By Tom Kertscher • May 26, 2020",barely-true,2
8210,9166,Mike Pence,"stated on January 16, 2019 in a speech:","""The caliphate has crumbled and ISIS has been defeated.""","By Louis Jacobson • January 17, 2019",barely-true,2
8211,8810,Viral image,"stated on July 5, 2020 in a Facebook post:","Photo shows Raz Simone, “the alleged leader of CHAZ crying after Seattle police arrested him.”","By Ciara O'Rourke • July 8, 2020",barely-true,2
8212,11301,Rees Lloyd,"stated on December 10, 2010 in a website posting:","Portland Public Schools invites ""well-paid, well-fed school bureaucrats, administrators, teachers, other staff, non-needy students, affluent parents of students, and other adults, including on the other extreme the adult homeless, illegal aliens, fanatical Muslim terrorists, or drug addicted street people, to enjoy cheap breakfasts in taxpayer-paid school facilities amidst school children.""","By Janie Har • December 25, 2010",barely-true,2
8213,9604,Tom McClintock,"stated on January 31, 2017 in an interview:","Refugee ""vetting was very haphazard,"" under the Obama Administration. ""In many cases, we simply accepted the word of applicants.""","By Chris Nichols • February 3, 2017",barely-true,2
8214,10240,David Perdue,"stated on September 17, 2014 in an ad:","Says Michelle Nunn is ""for amnesty.""","By April Hunt • October 7, 2014",barely-true,2
8215,11007,Jon Huntsman,"stated on January 9, 2012 in comments to reporters in Concord, N.H.:","""What’s clear is (Romney) likes firing people.""","By Louis Jacobson • January 11, 2012",barely-true,2
8216,9555,Jeb Bush,"stated on April 6, 2017 in an op-ed:","""When public schools face increased competition, they get better and kids learn more.""","By Lola Duffort • April 17, 2017",barely-true,2
8217,9614,Claire McCaskill,"stated on January 23, 2017 in an interview on MSNBC's ""Morning Joe"":","""Not one dime of the tax cut that they are going to enact with the repeal of Obamacare will go to people who make under $200,000.""","By Louis Jacobson • January 26, 2017",barely-true,2
8218,11486,Allen West,"stated on April 26, 2010 in a statement on his campaign website:","""Currently we have some 40-45% of Americans who are not paying any taxes.""","By Amy Sherman • April 28, 2010",barely-true,2
8219,10425,Chris Larson,"stated on March 12, 2014 in an email:","The Republican-controlled Wisconsin Senate approved a bill ""denying veterans the right to recover their medical costs for cancers they developed while serving their country.""","By Tom Kertscher • March 20, 2014",barely-true,2
8220,9143,American Civil Liberties Union,"stated on December 22, 2018 in a Facebook post:","""Half the states in the U.S. have laws that criminalize criticism.""","By Yanqi Xu • February 27, 2019",barely-true,2
8221,8863,Tom McClintock,"stated on April 29, 2020 in an interview on CapRadio's Insight program.:","“The flu killed 80,000 Americans last year according to the CDC.”","By Chris Nichols • May 5, 2020",barely-true,2
8222,10317,David Perdue,"stated on June 17, 2014 in an ad:","U.S. Senate candidate Jack Kingston ""spent our tax dollars on thousands of wasteful earmarks.""","By April Hunt • July 15, 2014",barely-true,2
